ID,Matricula,Nome,CPF
efc8f590-45f6-4410-9cf8-4375b7682b73,556,Gabriel Rocha Santos,323.648.602-37
95f4f8a8-d06d-4c9c-8943-3c70953d6563,557,João Viana Dias,137.444.682-32
7b405363-3371-465f-bda8-c50a02d7fc95,558,Rodrigo Ramos Moreira,259.327.449-28
416171bc-a9b2-4ba6-a508-b741b6326ec4,559,Caio Ramos Oliveira,077.309.244-71
6e453595-eebe-4941-9887-e25477672611,560,Luiz Souza Azevedo,025.480.961-81
8b92e62f-4c5c-4c9f-bdcc-26c5d8a8c834,561,Enzo Campos Peixoto,933.660.906-85
0d9e0476-0302-41fa-9fcd-33720ca51dd3,562,Marcelo Mendes Cunha,700.624.446-38
ca24c449-ee0d-4ae7-a048-f7296fcd14f3,563,Claudia Santos Moraes,066.899.224-72
b217ed9b-87df-45d9-b1f9-e48da4ebdbe7,564,Mateus Campos Gomes,051.201.170-23
47f246e5-a8d3-4e5b-a113-028e2a84d687,565,Julia Mendes Silva,780.456.470-86
c040ae45-a92e-4fd7-b060-dff2e443da93,566,Sergio Araújo Souza,527.683.256-00
69922412-f9fb-402e-b893-9334f914009f,567,Bruna Barbosa Miranda,801.183.198-41
8ee02231-8112-463a-933f-578d003ef9f0,568,Alexandre Monteiro Pereira,632.486.319-02
9078a2ad-141c-4672-961e-5cb60990e840,569,Leticia Correia Ferreira,525.077.776-72
deb67c67-fe6a-4986-949f-dae82746f724,570,Isabela Costa Cavalcanti,921.537.306-35
00810a71-1b70-4259-9a98-74100c10697e,571,Heitor Moreira Silva,171.765.377-47
23dc601f-5f41-4b59-9793-ed10db34ca28,572,Ricardo Rocha Campos,899.552.439-10
c56e9d59-c3d5-45e8-ac49-0ee73ea9e2be,573,Mateus Duarte Carvalho,451.809.446-86
97231564-af0b-4040-b9e7-6cfd78e8586c,574,Guilherme Miranda Cunha,879.865.730-58
028bf890-ce0d-49d8-88da-389fedfc4afe,575,Carlos Almeida Cunha,013.583.754-53
31654950-6575-4838-a215-a190556c22ef,576,Sandra Araújo Silva,949.755.379-07
c994393b-957e-48f3-a840-c3e00193237b,577,Francisca Freitas Melo,361.610.713-04
80d93f60-4494-4913-9bfc-7c6fe7991aac,578,Rosa Guimarães Bastos,396.536.839-77
6ea901f3-db12-43c1-b602-42d454fbd234,579,Jessica Dias Martins,130.785.851-15
c3734efc-c7bb-4010-a603-f384b342bec3,580,Matheus Pereira Siqueira,692.934.179-79
b6c4ed05-cee0-4011-bc87-41568bcf6980,581,Bruna Araújo Rocha,090.098.252-72
d58cdbb3-6857-4ab9-b556-5970fa8b287e,582,Leonardo Gomes Viana,008.332.276-02
9f6cf763-09cc-4504-9266-02feb75feea6,583,Vitoria Azevedo Santos,556.264.172-06
43f636e4-9272-42dc-9292-e50fa682964e,584,Helena Santos Costa,418.042.611-06
c508dd41-a20c-4289-8039-46b88745fb8d,585,Luiz Miranda Pereira,361.793.727-64
f88b6fb4-9876-482b-a843-f9a2fa8a4e90,586,Theo Miranda Castro,962.506.258-01
8cf553d0-141f-40e6-a387-546824179d07,587,Sueli Cunha Correia,532.592.708-68
7bc80805-5aea-474f-8a48-6ac453c69f96,588,Daniela Guimarães Soares,399.839.800-70
98de8eaf-58cf-477b-bee4-1663e3175fc7,589,Antônio Oliveira Barbosa,640.834.178-03
e9d1bb14-0247-4c55-b0ef-9d6fe9ae9318,590,Helena Viana Teixeira,373.567.456-90
4669459e-917c-4139-980e-6325346eb57a,591,Silvia Lopes Oliveira,385.580.565-28
9692fb4d-ce8b-4823-a6fa-95a494423893,592,Luzia Cavalcanti Correia,283.269.617-10
df781d1c-3db2-4a7b-9558-401f2b834a34,593,Antônio Freitas Costa,161.429.585-95
84fc1087-4292-4961-9c47-82166b23b0fb,594,Carla Freitas Ferreira,399.061.867-98
893c00b5-bbf6-48c9-b4da-98a11f6e6275,595,Michele Peixoto Pires,579.021.705-26
14537a34-f64a-48cd-8d93-b63a6eb24f9b,596,Felipe Castro Cunha,928.496.090-80
59504100-bd86-4a05-b0ad-38b2c41a1a4d,597,Alexandre Araújo Fernandes,301.590.694-16
0a72512d-2a75-4734-8b0b-fcb59ac958ae,598,André Lima Moreira,972.944.685-75
ed87b53b-3296-4a14-8017-b36993bc54e1,599,José Santos Oliveira,563.332.015-88
e5b3f6d0-59c0-42ac-a585-f64007f2b49e,600,Rodrigo Cavalcanti Guimarães,636.704.701-82
30b1d0c2-8b2a-4e08-9877-e4c34624f028,601,Theo Pereira Carvalho,752.015.569-22
76c0ad45-d66e-4297-857b-eeb18ee212ce,602,Juliana Carvalho Ferreira,207.504.954-80
7a078805-1dce-4ab7-a3ee-e799336dbf2d,603,Marcia Oliveira Carvalho,609.018.763-13
ca136aab-1f14-46ac-942b-0cce950e1c72,604,Sueli Miranda Teixeira,617.464.530-44
5280ce76-e748-417e-bcdd-8d9f3ab9ad51,605,Mariana Cunha Lima,474.577.253-00
a604cb8d-bd87-416e-8078-e94d58f2d5e1,606,Marcelo Castro Nascimento,557.196.316-66
7caf055e-f6bf-4378-a368-7309add26f0e,607,Cristiane Rodrigues Lima,416.431.316-13
50e6e35b-ae5e-4c6a-bdbe-f33b9ff5b55b,608,Francisco Cavalcanti Ramos,837.820.909-18
589806f2-5653-452c-915e-078e16044395,609,Hugo Moreira Lima,203.697.864-91
a05e920a-efe4-451d-b17f-eace3e7c3006,610,Adriana Lima Pereira,171.543.445-55
083f8a4a-7db3-448f-9115-4f8e458ebfba,611,Gabriel Guimarães Cavalcanti,382.971.086-00
8d8b05b7-e496-47c2-aa04-4bbfe50ca186,612,Marta Araújo Ramos,350.772.292-52
20e8d4a6-ae4a-4657-9e46-580bea279c6c,613,Cauã Ribeiro Lopes,552.282.007-11
4bcc8809-0106-4be5-b78f-769e36cc7849,614,Simone Duarte Pires,413.510.466-59
b72adfac-3622-4bdc-ae58-302d5df3de66,615,Francisco Ferreira Campos,737.519.531-59
f6b1f282-1f93-478e-8f6f-e1577a2f0189,616,Theo Viana Guimarães,631.425.465-53
0785fa55-3f34-46f6-b532-dd53ac3488d1,617,João Castro Andrade,902.409.926-95
11383c9f-c6b9-47dd-b6ad-86c9c58c68d7,618,Leandro Cardoso Azevedo,059.904.592-20
d2ed41cb-ee0f-4287-a41a-5d572dfacbfa,619,Rodrigo Melo Borges,156.303.539-18
e06ba690-439b-47d0-b6f1-42564730925f,620,Vitoria Ramos Santos,754.884.575-85
70766e00-a46a-4f44-af65-fa6c12511cd4,621,Pedro Henrique Nascimento Cardoso,045.694.584-91
dbd8ac01-8e4f-4a20-94ba-f642a5876684,622,Denise Gomes Azevedo,908.912.805-02
efb6f8aa-1133-4490-b548-4f30e1dbc3ed,623,Adriana Moraes Teixeira,683.063.706-60
609fef5b-40ea-407f-99e1-a9f5878f4bb0,624,Regina Almeida Martins,011.421.316-02
1d4c5e8d-3e0a-4fc8-a1c5-e00bdceae3e7,625,Isabela Cardoso Costa,553.285.937-07
12c3e3a9-8441-4f85-99dd-c6d1d8ad4cea,626,Raquel Lima Nascimento,085.896.702-28
a78ab05f-3954-4a0e-92bc-b84c53febe82,627,Ricardo Barbosa Lima,951.134.316-56
5322c793-a9ab-4b4f-8065-84f57aadf1a5,628,Tatiane Moraes Azevedo,181.547.166-23
57146b9d-7146-4583-8ee4-2ae13bc11118,629,Caio Barbosa Bastos,201.215.065-92
93943fad-6bd3-4943-936b-c87b6825529a,630,Aline Martins Borges,503.403.766-19
88ac234b-b229-4bbe-b1c7-a4ea7a25cd39,631,Bernardo Dias Teixeira,005.666.960-70
70161eea-3688-455b-b23d-5e3a5d0b4922,632,Marcia Miranda Rodrigues,974.818.793-46
b9eb0d63-9ddb-49f4-8d73-37df2b10747c,633,Samuel Barbosa Peixoto,793.735.331-77
939b2311-20a8-4563-8769-2818bddfb39b,634,Samuel Barbosa Cunha,619.302.584-70
5cc07b73-a609-46b6-a0c2-a5cce7fb990a,635,Samuel Viana Correia,324.070.649-09
75e687e8-98bc-4a5c-955e-992ac0d6355e,636,João Soares Borges,547.984.337-05
31bd150b-d78b-4d72-8541-529551d4e89a,637,Larissa Teixeira Cardoso,111.055.668-38
c48010a6-2b89-4426-89cf-404c17c76026,638,Theo Ferreira Duarte,072.070.820-61
23631f85-1e9f-41bf-b3da-99abf829d0b2,639,Gabriela Lima Duarte,139.309.467-85
b4aae62b-b465-4e72-9ed7-fd63da19ce4b,640,Antônio Ramos Souza,099.824.939-49
50d9da78-4178-4d28-9e16-6615061d18aa,641,Monica Campos Martins,718.582.101-00
1b76f96e-792f-4860-9229-bfdd6b932cac,642,Silvia Pires Vieira,960.873.171-20
af6f48e4-5799-4c4a-a6bc-e77d96192e9f,643,Marta Fernandes Azevedo,916.070.100-54
532ebacf-317f-4654-b970-b8952bc93d88,644,Gabriela Viana Freitas,916.238.170-99
ecca0a05-a9f5-4ac2-b61f-1dbd7c4c5bc5,645,Vitor Rocha Miranda,617.556.299-23
6f8b9101-612e-464d-aa3c-d827fe963a81,646,Alexandre Ribeiro Fernandes,825.487.147-72
068cd6d8-7b40-486e-8597-ecf9bf83b8fb,647,Paulo Almeida Lopes,287.422.339-50
c727123a-c34e-4baf-a1ef-c7c6d4935c60,648,Ricardo Teixeira Souza,100.517.559-47
5c283a8b-602b-46b9-80ad-e0cae6a1c894,649,Cauã Mendes Silva,775.387.578-72
846722fa-c390-4983-9c84-4eceb82db8dd,650,Larissa Ramos Azevedo,484.321.524-47
ef2f7b61-5ba5-4ceb-982c-bb97b7d9535c,651,Ana Siqueira Pires,657.257.583-70
93996203-420f-46e2-bd1f-e31e60ed82e7,652,Rosa Araújo Duarte,320.518.820-96
112c43ea-1937-4cd7-bd6e-efedd40faeff,653,Antônia Melo Moreira,402.007.708-88
2bc7bb48-a330-4cbd-bd1a-856041e3e6b2,654,Antônio Rocha Silva,342.415.702-32
db3e5103-4cfa-4975-83cc-0aaf3f7ce4b3,655,Beatriz Souza Monteiro,318.608.723-60
d13a4426-0c1b-457d-b70b-ca066ff8788a,656,Sergio Monteiro Castro,649.935.157-15
26e25ddc-caaa-4bfc-bac3-bded6ed0d382,657,Michele Nunes Costa,567.023.031-06
27918858-12f1-40cb-811b-fec200527e6d,658,Eduardo Nunes Guimarães,335.764.425-88
13bbbb08-b333-42bb-ae65-3fd48689e971,659,Bruno Azevedo Santos,486.271.814-03
6352d9d8-c76c-45a8-937c-a5f01d21ff57,660,Pedro Henrique Miranda Dias,267.729.602-03
6538b3d0-ed16-45f6-8560-bb94d5bdf45d,661,Murilo Monteiro Cunha,451.559.491-57
459cd0f6-9171-49a0-a845-95229e6b40bf,662,Manoel Moreira Cunha,591.160.406-00
28919b84-52fb-45a0-acdf-8ed39f216b45,663,Fernanda Pereira Peixoto,066.476.863-63
c84022e7-49fd-4bf0-a24c-a99527619039,664,Daniel Ribeiro Souza,203.009.912-07
a30a1cb1-7e59-4122-9bf2-e1e3441a5622,665,Terezinha Moraes Rodrigues,650.590.313-57
d9d81548-602b-47f9-907a-f52583ac43a9,666,Davi Freitas Azevedo,412.626.624-00
d5044fec-3c9b-434e-a004-dc804186bf1c,667,Manoel Cardoso Oliveira,430.720.938-90
1093c723-8d47-41a9-9a59-8920f321182c,668,Nicolas Vieira Araújo,514.640.656-16
c9ee7817-c89b-480f-8c06-86fa899be7eb,669,Daniel Azevedo Cavalcanti,620.945.469-00
a3913553-0e60-4542-bba2-18b7d081d4b6,670,Helena Gomes Guimarães,103.223.088-60
849fc8f4-1b32-48ff-ba18-0207ad5d0760,671,Manoel Freitas Gomes,991.532.796-03
fa6e8792-390c-4900-ae34-dc5907ad200a,672,Nicolas Fernandes Cunha,365.467.570-01
1e1e2384-7a9e-4ba7-b118-afa656da81ea,673,Vinicius Cardoso Bastos,167.355.679-51
ea322736-b3da-4fe7-b043-29c12cf48712,674,Vera Miranda Moraes,940.172.262-56
e7a85887-4a9f-4afd-b132-ad18a8acc661,675,Simone Guimarães Souza,183.363.947-29
71c1368b-81ef-47b4-8a24-ef6483254302,676,Murilo Moraes Monteiro,344.939.728-15
9e9ea272-2ef0-4850-963c-ce5a400a9f7a,677,Breno Ferreira Ribeiro,971.877.941-85
ae6f7f3c-dbbb-4625-b6ec-6c0dd9380661,678,Enzo Silva Martins,458.088.282-28
27bff13f-cb85-48fb-95e9-3f2787251b41,679,Pedro Monteiro Cavalcanti,543.480.928-93
e25f636b-c3b6-4bce-89b8-1460b0dbed79,680,Luiz Moraes Nascimento,907.804.524-88
7ffdac99-0954-43b9-aa36-4d29f92c673d,681,Raquel Guimarães Fernandes,243.880.991-47
6d0ece18-d711-419a-a7a9-71885f7dad6b,682,Lucas Ferreira Peixoto,036.384.974-29
642bb596-7b57-4497-8b1e-95928deadaa2,683,Pedro Moraes Lima,592.200.712-23
897fde41-adf8-4169-b8ae-7353453eefe6,684,Aline Azevedo Ribeiro,652.131.312-63
428f2d2c-d544-43b4-904a-97135d0f675d,685,Paulo Siqueira Pereira,323.149.986-00
ffb82b3c-79ff-4804-8072-2ef2bef763b2,686,Adriana Silva Guimarães,625.193.448-49
9c6cf7a5-5cc4-4231-9c42-60cef1d4afb1,687,Eduardo Ribeiro Nascimento,977.097.172-33
1f276212-3ed6-43b8-8b2d-6eb32e2845a0,688,Bernardo Monteiro Guimarães,929.066.886-57
a5e84054-95dc-4302-a97b-411921e37ba9,689,Antônio Moreira Carvalho,575.333.202-12
44d5748b-5699-4a56-9b7d-8053be680c13,690,Alexandre Carvalho Lopes,772.000.682-84
15cd82e1-4a99-47ca-8991-c8f746b9fff5,691,Fernando Carvalho Cavalcanti,197.552.570-12
8d71cc20-47b0-4fef-a7af-ab1f5255147f,692,Samuel Nascimento Castro,014.203.831-83
7b75553e-f89b-4fd9-a633-ee98e25d8f00,693,Pedro Henrique Martins Rocha,719.223.580-61
a54c9992-2594-42e2-96b7-c45565b4a24b,694,Samuel Miranda Almeida,749.739.221-29
690d3b0d-e0bf-45d1-ae52-274ba059ff04,695,Felipe Teixeira Castro,950.875.412-59
4394312f-e4a9-4dd1-b2a2-7469fbdd4b5c,696,Vitoria Cardoso Gomes,401.960.569-69
3988cfa1-f4ee-43bf-adf7-7f4a2fd3bcf4,697,José Cunha Bastos,619.349.269-06
1bdbdb88-99eb-4eda-b1c4-bfe3407cf40c,698,Rita Pires Vieira,839.146.188-25
ac7f7b88-966e-4db3-b653-d77e01aa1ace,699,Vitor Soares Souza,165.619.603-43
6381fa26-db15-46ff-beee-21279355b3fd,700,Raimundo Lopes Castro,075.350.555-08
ea5c4089-5520-408c-bdb5-599644249eec,701,Leandro Fernandes Dias,858.306.169-63
fb2b5cc0-b37c-47b2-8211-5fc4940fce09,702,Mariana Pereira Ferreira,080.187.025-94
62a0b547-9925-4aa4-bcb2-cd65a94ee1d0,703,Claudia Teixeira Correia,538.552.168-00
e0b7ca24-da2c-4961-ba82-4c19bf4e5490,704,Hugo Lopes Monteiro,331.850.900-04
00bb2854-0cd6-4d37-9f26-b00f08db931c,705,Patricia Ramos Cardoso,535.250.233-32
34e10ed6-0d5f-4c53-aaa1-d9b906103f3d,706,Julia Borges Cavalcanti,646.038.609-94
238f9f9a-3048-4579-899d-09e1738ac658,707,Rodrigo Santos Ribeiro,256.417.101-05
d39492ac-ae37-48ce-ade9-8e4a5f6e9bd4,708,Rodrigo Siqueira Correia,667.560.528-37
b9a817ea-1435-4c16-93bf-1b9d2259c21d,709,Breno Fernandes Araújo,595.061.143-82
e6bfae9c-df76-4e16-b239-7770b4b82756,710,Miguel Freitas Lopes,397.648.513-63
1fec3a10-8471-4952-841d-7091bd658a49,711,Helena Nunes Cavalcanti,326.581.338-04
42f24228-48a4-4a76-8271-c6035b7afcdf,712,Rafael Lima Ribeiro,982.034.707-69
e6d9caf1-b050-4f9b-813d-ae7a31da4ad4,713,Guilherme Guimarães Lima,453.387.860-10
fc4b6ed2-3c8d-466c-ae5a-96752dfa30f3,714,Vera Ribeiro Nunes,011.759.785-66
0653e5f6-19b8-407a-9f54-af583cf51ab7,715,Julia Peixoto Teixeira,386.180.901-07
80f3deda-6547-4e0c-9762-836b43364bcd,716,Silvia Lima Miranda,411.115.894-37
47b9b436-4492-4793-be33-a921af49e5b4,717,Alexandre Monteiro Lima,652.738.257-09
40d50e0f-86d8-45e2-8669-12a3ea71fb34,718,Beatriz Mendes Lima,778.304.222-81
68445a6e-117a-492a-ba92-708c18987d6c,719,Marcos Peixoto Freitas,582.866.377-12
8986ca86-afb1-45ad-ab81-af38af0b0121,720,Vinicius Peixoto Cunha,046.431.361-97
880566a0-89d3-4a9e-8b96-c728fb9b9287,721,Nicolas Carvalho Teixeira,916.020.802-32
1b4a79ba-ea7f-4caa-9b27-de10ff5e73d4,722,Francisco Correia Cavalcanti,479.054.053-70
fafa09f6-148b-464d-bfcf-96d8febf5f2e,723,Antônio Borges Ferreira,487.608.596-01
a39eac5c-7a73-41be-9a09-0a9682efad90,724,Marcos Moreira Moraes,307.933.603-82
075c5cec-10da-436f-8816-2752af1ee61c,725,Felipe Cavalcanti Peixoto,139.778.426-17
4742a4a1-40bc-484d-ae2b-e7b290d96cf8,726,Monica Teixeira Mendes,456.197.444-00
66d7dea5-40ec-4950-92b6-2659c7cd0fb6,727,Vera Souza Correia,809.863.639-95
1732cd1e-7ff0-4615-bb83-f6fcba8f8c7a,728,Silvia Lima Soares,103.401.423-40
1a6f8502-cd72-4153-a81e-3cd12a449c30,729,Breno Correia Borges,532.226.776-03
3f43391d-91df-4164-91d4-4c684b5fd8f6,730,Renata Teixeira Cardoso,872.158.291-20
eb57a662-bfa3-40a6-bc1d-b0247f62b429,731,Lucas Cavalcanti Duarte,835.788.890-91
2114c8cd-a308-49ce-8dc4-b569ae9e02f6,732,Theo Lopes Silva,376.059.526-00
45ae7d1e-0672-4081-b04b-621059cc0fc1,733,Sueli Ramos Dias,925.029.022-58
5cdafb27-78db-43e4-bd88-be86bdefb867,734,Regina Nunes Cardoso,548.554.095-37
7f7312a0-0543-4d14-9340-0c0afcde9d7c,735,Terezinha Santos Bastos,555.114.438-08
4b2792df-7991-490e-b1ee-66e3b7c3736b,736,Vera Mendes Santos,585.920.010-21
83e488bb-5a13-4390-b0ca-0acff49a8f35,737,Julia Rocha Freitas,113.035.116-57
bc793b41-22d1-4c08-b79b-3d5aeb1f9448,738,Marcia Melo Borges,147.486.020-66
3be9568c-7ed6-4508-8a59-2799f8215fca,739,Maria Andrade Pereira,014.999.691-80
37f5515d-7dae-4524-b44b-bdb1e9fbcab3,740,Elaine Martins Nascimento,823.985.824-42
feb53df0-f1dd-4cf4-9185-a915b79f939e,741,Vera Gomes Almeida,757.202.440-85
7ddaf5ae-b759-47c3-bf0f-cc888ea5e4b1,742,Larissa Almeida Borges,484.427.691-37
36377b6c-431e-4a95-94c6-47bcf6dc4912,743,Carla Duarte Gomes,495.819.282-43
7e92ed64-f331-4e16-a7d7-3a82c853e611,744,Francisco Pereira Lima,234.781.700-01
df2dc826-da21-4cd8-b261-37843837c05b,745,Ricardo Moraes Rodrigues,084.147.730-28
b2c56015-099f-4eb7-b797-a75f7fc39708,746,Leandro Cardoso Cavalcanti,987.078.947-16
689a9179-4c6a-4991-8f7a-58be242d958c,747,Antônia Teixeira Rodrigues,706.596.098-60
e904b995-1d3f-4080-9b1f-56ea172babb3,748,Luiz Oliveira Carvalho,234.805.661-54
b48d5640-df9f-46c1-ad79-62559e5b4ab1,749,André Miranda Rocha,910.779.900-49
ece8e14f-e72e-465d-8afd-16369a5354a2,750,Regina Carvalho Siqueira,430.001.408-67
264fcd2e-ade0-414c-ae17-3070ee07878f,751,Enzo Bastos Cunha,980.854.202-60
4b996c74-cb4c-459e-a060-bccfd6eb7c22,752,Claudia Borges Santos,156.540.539-06
50c68d69-fc0f-42c0-a4a0-ae2f74bd4ab7,753,Mateus Gomes Azevedo,917.251.533-35
bbf9915c-c37e-4c9c-bed8-592451105fbf,754,Denise Campos Costa,426.636.184-03
af4db66f-29d4-45c6-8812-863c9be7a48f,755,Silvia Rocha Melo,097.879.240-81
a5d2d183-00d5-441a-b09d-8cbcbf3d8105,756,Fernando Ferreira Siqueira,084.224.023-35
0a050098-8bae-4007-a14b-7ef739b4a013,757,Julia Ramos Souza,633.237.089-03
0fdffcdb-1a04-483b-9369-6ba1913d187c,758,Terezinha Peixoto Viana,127.459.820-60
a1877a42-2604-41da-9df8-c947f857a601,759,Caio Souza Pereira,717.820.989-50
099c77d3-ce84-408c-a520-246d0256ed03,760,Daniel Nunes Mendes,921.721.574-06
97e1948a-1d9b-4a8d-8394-0e867268e517,761,Mateus Soares Melo,199.112.047-82
f3093e62-9463-4c95-b01d-a8cb80e0a371,762,Gabriela Dias Andrade,429.668.107-93
18647cd3-f85d-418f-a733-df2cbc536c51,763,Leandro Cunha Oliveira,703.287.315-44
98940634-409d-40b6-95ac-805f14cfdfdc,764,Vinicius Borges Ribeiro,067.618.973-35
98cf2773-718d-49c0-a317-60c91373b75e,765,João Cavalcanti Campos,008.129.137-01
c1318e47-32ba-4fd9-910c-c37279bbfe17,766,Heitor Azevedo Gomes,272.423.162-78
63bbfd02-24d1-4eb2-b48a-38295ababaa7,767,João Oliveira Viana,637.263.993-99
414259e0-5f63-478c-ac1d-15b5761c9123,768,Jessica Vieira Castro,593.073.505-07
9e217530-bcb4-44a9-8cd4-65cd5c0190a3,769,Sandra Fernandes Pires,139.642.906-96
9e3b87f1-3cd6-42fb-a2f7-c4c729ad7da6,770,Terezinha Moraes Campos,079.867.038-06
310306bd-117b-41ae-9c4d-ba011ae1b9fd,771,Sergio Moreira Fernandes,600.081.186-12
f1b5ea79-3be9-4c7b-867f-c12976123269,772,Manoel Bastos Lopes,885.342.684-52
bd572458-2ec5-488d-9ef2-ea9be42c39c9,773,Simone Souza Soares,555.700.557-97
1c01c530-7650-4c42-a649-665cda525a12,774,Enzo Mendes Duarte,212.784.137-90
33c3523d-7cb2-4b34-abb7-02240f8ee50b,775,Gabriela Dias Cardoso,675.098.892-00
e5439941-f934-468c-8e85-92dfcb5ca157,776,Lucas Rocha Andrade,672.476.415-76
fc793dce-397c-420a-ab1a-68a8067cc7e7,777,Matheus Oliveira Silva,970.116.054-10
6f56e7b3-f7b4-4cac-85ce-77c887b8fef2,778,Helena Moreira Martins,644.982.006-32
5c109e3b-a6f5-4d85-a512-7444181be8d7,779,Tatiane Barbosa Borges,574.174.096-01
3add5118-ca24-4922-b318-84a21e3022b3,780,Luiz Freitas Miranda,634.148.596-45
df719b6c-74d7-4392-8943-57041ce21cbb,781,Antônia Ribeiro Vieira,082.761.957-09
261416ae-7fb3-4506-9b94-a388cc2faad5,782,Vera Mendes Ribeiro,593.321.841-35
03be21bc-c71b-47be-81ed-2b59cc4b5a5a,783,Raimundo Miranda Ribeiro,915.290.078-95
523446e7-2444-4317-a80b-371019fff63a,784,Camila Lima Vieira,202.783.986-00
a6be6a3f-bc31-40d8-b3ef-2cfde104a74a,785,Sandra Silva Barbosa,356.310.262-79
435dfa0c-233f-4b3a-9cc3-5c75a164e12e,786,Enzo Viana Soares,508.487.858-94
9c6d9d16-0c06-4fd3-b6f9-be9cc180a8c6,787,Alexandre Viana Nascimento,945.987.053-88
fecb2c93-c62b-48ca-97be-21aeba41dd64,788,Larissa Silva Ferreira,122.286.511-41
8abbb7ac-6233-462b-a4e8-5ecbea399450,789,Mateus Araújo Nascimento,685.477.970-76
0138e8d6-ada6-4f57-baca-b6f837ebc1f8,790,Vitor Silva Peixoto,011.993.499-09
3d04bb22-168a-4da2-a2cd-e0d0b06f2be8,791,Diego Freitas Guimarães,449.653.492-45
2f1e4a9a-16c9-4f4c-92db-422fb7e7cb7e,792,Lucas Santos Lima,492.407.241-92
d35eacd5-a23c-4082-a2ba-01bfd063447f,793,Theo Pires Ramos,927.100.336-58
815452bf-fb71-4c0e-aafc-c4d802c2060f,794,Rita Cavalcanti Oliveira,114.901.873-91
44695a8b-c0dc-4783-bcf7-57bb251a9b77,795,Breno Cunha Vieira,359.456.091-02
65f81c1a-34ab-40c7-bebb-acbca5dee08d,796,Cauã Pereira Campos,712.250.467-00
66970893-3698-4601-9a14-ca90f0dbb756,797,Ana Monteiro Oliveira,340.381.981-70
336d29b2-bd49-44ed-a7dc-0f4a00dd9e2a,798,Miguel Oliveira Andrade,477.277.151-40
8e809e05-0360-45a8-b7e3-5804d93e204a,799,Luzia Andrade Souza,903.087.419-86
042078b4-6c82-49f1-b681-23a08c9371bc,800,Felipe Moreira Araújo,863.969.767-14
6433f364-34b9-4049-a591-bdcd3f85102a,801,Cristiane Cardoso Moreira,135.982.716-11
90fbae7d-6cd9-4393-9f56-3ee417ce0167,802,Beatriz Almeida Castro,273.972.192-76
12b788e5-4bcc-4492-8254-fc0f71fc7c42,803,Thiago Duarte Teixeira,449.779.692-27
60a222a4-6ed2-4321-bdda-c5fe4f636176,804,Hugo Borges Andrade,401.672.348-54
8f0c100b-2c88-49bf-aaa6-acb1a90f4cad,805,Miguel Oliveira Pires,754.216.080-00
d67973f7-9dba-4386-b966-ec641a2e81c9,806,Vitor Pires Fernandes,888.558.791-70
a3acff52-beb6-4747-8016-82a63793b8c4,807,Leonardo Cavalcanti Almeida,323.590.977-09
8aee63d5-423e-4b9b-b103-f52e36106f73,808,Juliana Gomes Melo,575.371.261-43
eff03e12-af33-4e91-a3ad-277864fec548,809,Ricardo Silva Nascimento,897.114.012-74
3ad340bb-ebf0-457b-8a7c-ef3d630380b7,810,Paula Fernandes Rocha,536.152.787-47
c9eb2b01-f016-4029-a009-5a9ed457cd7e,811,Samuel Pereira Araújo,757.337.344-93
76ac316f-c8b7-499f-8171-0a2c12c0975a,812,Adriana Costa Correia,072.390.025-60
1714d9ae-b28c-4385-aec3-94f2bd86f911,813,Cauã Rodrigues Azevedo,604.467.070-82
10e2f0e9-a0a2-4214-9203-c470a7964e6b,814,Mariana Costa Castro,546.484.584-43
65190d80-2628-46c1-a20b-eccf4730adb1,815,Daniela Gomes Castro,322.295.001-63
4197f707-b16f-4dd8-a0bc-76b1c0085f68,816,Cristiane Campos Dias,058.722.446-06
9d2b4292-161e-4def-9cb2-8717333e9605,817,Enzo Gomes Oliveira,249.145.060-76
7f36f950-e0e9-4658-8c8f-e153fcd28a5b,818,Rafael Gomes Monteiro,241.763.191-19
fa7361c1-035b-4288-9e76-fc0ad2b716c0,819,Terezinha Ferreira Ramos,619.387.881-50
104e7e2e-144d-4728-8ff7-3b50f453ba92,820,Davi Lopes Cunha,106.633.171-50
9b6d936e-fd3f-4fb5-acb6-c302172b9d3e,821,Guilherme Siqueira Lopes,077.946.697-74
09ca0b4b-6fe8-4618-a7f6-48b6110764ef,822,Antônio Silva Freitas,123.672.341-40
ac8f9956-36a6-4833-beb8-e6a3aace7d85,823,Matheus Soares Andrade,373.686.617-80
de328327-b412-4af1-81c4-2d61cd402ff8,824,Gustavo Azevedo Soares,749.324.765-07
80dadd65-b52c-4d58-9e97-e614d795c4f9,825,Thiago Melo Castro,283.594.023-53
d07adab9-d379-4581-a5ad-cd59e46e59e8,826,Gustavo Andrade Cardoso,122.853.130-71
a7a9b2ba-c1ea-4441-9eb2-1ed99b819b9a,827,Regina Vieira Freitas,440.935.830-80
8c442f5c-8aa4-4848-a98f-8f2e33e50eb5,828,Bruno Azevedo Nascimento,271.988.513-47
35b1a524-d122-4259-8e62-6ad2fd5a8337,829,Leandro Dias Monteiro,569.018.570-12
5c2b9090-2f82-4349-9aba-245cfc6ba384,830,Camila Rodrigues Lima,673.280.779-05
2d3201d6-dbe4-48bd-a1b8-d133c0f84141,831,Daniel Martins Mendes,426.891.189-80
2a19bdf7-3736-4bcb-a779-e8b333f9a5bd,832,Renata Cavalcanti Santos,427.763.509-10
